ITEM_ID,USER_ID,TIMESTAMP,CABIN_TYPE,EVENT_VALUE,EVENT_TYPE
6278922336770262768,9218000982115083436,1419984000,Premium Economy,9.0,RATING
6278922336770262768,-2586942702400930155,1419984000,Economy,10.0,RATING
1182080388123273681,6417284732222524122,1343260800,Economy,7.0,RATING
1182080388123273681,-5487154003010876607,1342656000,Economy,4.0,RATING
1182080388123273681,7848135513873192991,1342483200,Economy,8.0,RATING
-811412536083684679,6919465310620295704,1409184000,Economy,1.0,RATING
-811412536083684679,-1742586345202372348,1409184000,Economy,2.0,RATING
-8400165282630228187,-3625812488947009495,1387756800,Economy,9.0,RATING
-8400165282630228187,4715725983383613355,1387152000,Business Class,4.0,RATING
6278922336770262768,-3364990817163802314,1418169600,Economy,3.0,RATING
6278922336770262768,-54461566839294209,1418169600,Economy,8.0,RATING
6278922336770262768,-7400165661904645337,1418169600,Economy,6.0,RATING
1182080388123273681,7913076667805037016,1342310400,Economy,6.0,RATING
1182080388123273681,-8342163478852466174,1341446400,Premium Economy,9.0,RATING
-811412536083684679,5549025980440170664,1408060800,Economy,10.0,RATING
-811412536083684679,7932605464456952569,1408060800,Economy,10.0,RATING
-8400165282630228187,2700578790801833374,1386892800,Economy,6.0,RATING
-8400165282630228187,5473662181526761695,1386115200,Economy,4.0,RATING
-8400165282630228187,-5985131478447767208,1385683200,Economy,3.0,RATING
6278922336770262768,7847811640972875871,1417651200,Premium Economy,7.0,RATING
6278922336770262768,3394057065882329651,1417651200,Economy,4.0,RATING
1182080388123273681,4171603152990716075,1341187200,Economy,10.0,RATING
1182080388123273681,3054974149064624864,1340496000,Economy,8.0,RATING
-811412536083684679,9045613536836474912,1407715200,Economy,10.0,RATING
-811412536083684679,1014455112666901361,1407024000,Business Class,7.0,RATING
-811412536083684679,1014455112666901361,1406592000,Economy,10.0,RATING
-8400165282630228187,-8480924073104612200,1385510400,Business Class,8.0,RATING
-8400165282630228187,-8480924073104612200,1385510400,Business Class,10.0,RATING
6278922336770262768,5347954834772183462,1417392000,Business Class,10.0,RATING
6278922336770262768,8480309651124306974,1417392000,Business Class,9.0,RATING
6278922336770262768,-7605754938362935520,1417392000,Business Class,10.0,RATING
1182080388123273681,-6547391838537578164,1340496000,Economy,10.0,RATING
1182080388123273681,-7691112189924961786,1340064000,Economy,4.0,RATING
-811412536083684679,2411920376681583989,1406419200,Economy,2.0,RATING
-811412536083684679,-1942694838159813367,1406419200,Business Class,5.0,RATING
-811412536083684679,3635365337014472351,1405814400,Economy,1.0,RATING
-8400165282630228187,1071222092725485954,1384819200,Economy,9.0,RATING
-8400165282630228187,-7548599301374019706,1384732800,Business Class,10.0,RATING
6278922336770262768,1214577699875341484,1417392000,Premium Economy,9.0,RATING
6278922336770262768,2659085867468288022,1417392000,Economy,10.0,RATING
1182080388123273681,6588447242537085943,1336348800,Economy,6.0,RATING
1182080388123273681,6302109195205861608,1335830400,Economy,5.0,RATING
1182080388123273681,-1040285130530503341,1335830400,Economy,9.0,RATING
-811412536083684679,2618043035171977465,1405209600,Economy,8.0,RATING
-811412536083684679,752207148264284439,1404604800,Economy,2.0,RATING
-8400165282630228187,2233752321542439009,1384732800,Economy,9.0,RATING
-8400165282630228187,8801495764435402104,1384732800,Premium Economy,8.0,RATING
-8400165282630228187,4350612654470265611,1384387200,Economy,7.0,RATING
6278922336770262768,2659085867468288022,1417392000,Economy,10.0,RATING
6278922336770262768,-1970471460449187018,1417392000,Premium Economy,4.0,RATING
6278922336770262768,-6759622843286836658,1416441600,Economy,1.0,RATING
1182080388123273681,-7636691076287566199,1335744000,First Class,1.0,RATING
1182080388123273681,-8551576286433869610,1334620800,Economy,9.0,RATING
-811412536083684679,-6028880597368620402,1404604800,Economy,7.0,RATING
-811412536083684679,-6829968670854144434,1404345600,Economy,3.0,RATING
-811412536083684679,-6291917276655541061,1404345600,Economy,1.0,RATING
-8400165282630228187,-7476814181249792361,1383696000,Economy,9.0,RATING
-8400165282630228187,-6661078096504182984,1383264000,Economy,3.0,RATING
6278922336770262768,-5189665525633101125,1416441600,Economy,8.0,RATING
6278922336770262768,1147424552155070703,1416441600,Business Class,10.0,RATING
1182080388123273681,3689518739229223377,1334534400,Economy,4.0,RATING
1182080388123273681,-9109535463097906162,1334102400,First Class,6.0,RATING
1182080388123273681,5090297429994771224,1333929600,Economy,5.0,RATING
-811412536083684679,-8074157589522932405,1404172800,Business Class,1.0,RATING
-811412536083684679,-2006848646847340662,1403222400,Economy,7.0,RATING
-8400165282630228187,2726046333117388719,1382659200,Business Class,8.0,RATING
-8400165282630228187,311684672834449448,1382659200,Economy,9.0,RATING
6278922336770262768,8361121486298463160,1416441600,Business Class,3.0,RATING
1182080388123273681,-5817378141510283756,1333497600,Economy,9.0,RATING
1182080388123273681,6344320580337055828,1333411200,Economy,9.0,RATING
-811412536083684679,-4982776512311510511,1402876800,Economy,1.0,RATING
-811412536083684679,7953722746469871626,1402876800,Business Class,10.0,RATING
-8400165282630228187,2401107268181595300,1382486400,Economy,7.0,RATING
-8400165282630228187,-8662776534403504878,1381881600,Premium Economy,1.0,RATING
6278922336770262768,745059226215557618,1416182400,Economy,1.0,RATING
6278922336770262768,-5640664355515149954,1415664000,Premium Economy,3.0,RATING
1182080388123273681,207905122070622922,1331769600,Economy,9.0,RATING
1182080388123273681,-8343381967920132163,1331510400,First Class,9.0,RATING
-811412536083684679,-3451004929468112564,1402185600,Economy,1.0,RATING
-811412536083684679,8516320921016730293,1401840000,Economy,5.0,RATING
-8400165282630228187,703714151944624629,1381795200,Business Class,1.0,RATING
6278922336770262768,4821017337303318595,1415232000,Economy,1.0,RATING
6278922336770262768,-1282356466012469509,1415232000,Economy,1.0,RATING
1182080388123273681,-1083187929377939786,1330992000,Economy,3.0,RATING
1182080388123273681,6648109544199145878,1330473600,Economy,7.0,RATING
-811412536083684679,3694344957734643111,1401753600,Economy,10.0,RATING
-811412536083684679,-5943650980699059188,1401667200,Economy,1.0,RATING
-8400165282630228187,-3603545665338160287,1381622400,Premium Economy,2.0,RATING
6278922336770262768,-1230495853215564923,1415232000,Premium Economy,3.0,RATING
6278922336770262768,-8122753081500849939,1415232000,Economy,9.0,RATING
1182080388123273681,-4165418863817453365,1330387200,Economy,7.0,RATING
1182080388123273681,581742510280452364,1328659200,First Class,7.0,RATING
-811412536083684679,1280239893468126163,1401321600,Economy,10.0,RATING
-811412536083684679,5549025980440170664,1401062400,Economy,10.0,RATING
-8400165282630228187,-4789793847592591322,1381104000,Business Class,7.0,RATING
6278922336770262768,-140320823212679791,1415232000,Business Class,5.0,RATING
6278922336770262768,6293283041342214863,1415232000,Premium Economy,2.0,RATING
1182080388123273681,-7124983161212445734,1326844800,Economy,9.0,RATING
1182080388123273681,-8551576286433869610,1326240000,Economy,5.0,RATING
-811412536083684679,5844461578797826259,1400976000,Economy,1.0,RATING
-811412536083684679,6514541523022197271,1400198400,Economy,1.0,RATING
-8400165282630228187,-7310088347077761528,1380067200,Economy,1.0,RATING
6278922336770262768,993777076610797786,1415232000,Economy,8.0,RATING
6278922336770262768,-1441768454351724253,1414972800,Economy,8.0,RATING
1182080388123273681,-2680190084785461370,1326067200,Economy,2.0,RATING
1182080388123273681,-6617124903151699586,1325721600,Economy,3.0,RATING
-811412536083684679,-3043299655132280391,1400198400,Business Class,10.0,RATING
-811412536083684679,7313061680452105590,1399766400,Economy,10.0,RATING
-8400165282630228187,1892861107995750726,1377734400,Economy,5.0,RATING
-8400165282630228187,140873547918808484,1377475200,Economy,9.0,RATING
-8400165282630228187,2942517971522469276,1377475200,Economy,7.0,RATING
6278922336770262768,-4458413687033233195,1414972800,Economy,5.0,RATING
6278922336770262768,-1369434471922818513,1414972800,Premium Economy,9.0,RATING
1182080388123273681,-7078169418837243926,1325116800,Economy,10.0,RATING
1182080388123273681,6921998634659043013,1324339200,Economy,3.0,RATING
-811412536083684679,3453992590732623001,1399680000,Economy,5.0,RATING
-811412536083684679,2715022087077416754,1399420800,Economy,7.0,RATING
-8400165282630228187,8035539602496088055,1376870400,Economy,2.0,RATING
6278922336770262768,-7889830224836032874,1414972800,Economy,10.0,RATING
6278922336770262768,8351194785935462982,1414713600,Business Class,9.0,RATING
1182080388123273681,-4431788905180577072,1324252800,Economy,7.0,RATING
1182080388123273681,8197207029769259304,1324252800,Economy,10.0,RATING
-811412536083684679,969173022266470679,1399334400,Premium Economy,7.0,RATING
-8400165282630228187,-3347979061225502864,1376265600,Economy,6.0,RATING
-8400165282630228187,5311074721314696157,1375574400,Business Class,8.0,RATING
6278922336770262768,-4527076073177569874,1414713600,Premium Economy,10.0,RATING
6278922336770262768,-7210006326553934331,1414454400,Business Class,7.0,RATING
1182080388123273681,2887939538794662196,1321488000,First Class,10.0,RATING
1182080388123273681,2838461099380575391,1320969600,Economy,5.0,RATING
-811412536083684679,-3504073182003832103,1398297600,Economy,10.0,RATING
-811412536083684679,5549025980440170664,1398211200,Economy,10.0,RATING
-8400165282630228187,-1583807702943065200,1374969600,Economy,3.0,RATING
-8400165282630228187,5100282124079468019,1374537600,Business Class,8.0,RATING
6278922336770262768,-699234110547732413,1414454400,Economy,1.0,RATING
6278922336770262768,-8978363602545995121,1414454400,Economy,2.0,RATING
6278922336770262768,7972215450860889005,1414454400,Business Class,8.0,RATING
1182080388123273681,4736271132033809166,1319241600,Economy,6.0,RATING
1182080388123273681,1179137145128357285,1318291200,Economy,10.0,RATING
1182080388123273681,-7426737793918824652,1317772800,Economy,2.0,RATING
-811412536083684679,1810582151221222737,1398211200,Economy,1.0,RATING
-811412536083684679,2618043035171977465,1398124800,Economy,8.0,RATING
-8400165282630228187,-5645475702922153701,1373500800,Economy,8.0,RATING
6278922336770262768,7213331008686232431,1414454400,Business Class,10.0,RATING
6278922336770262768,4043005042390603673,1414454400,Business Class,2.0,RATING
1182080388123273681,4615277611072154521,1314230400,Economy,6.0,RATING
1182080388123273681,-5330944191875909791,1314057600,Economy,8.0,RATING
-811412536083684679,-2119558410073156088,1398038400,Economy,6.0,RATING
-811412536083684679,6678802754368775839,1397865600,Economy,4.0,RATING
-8400165282630228187,586738591669148023,1373414400,Economy,3.0,RATING
-8400165282630228187,-359905662027376392,1372032000,Economy,10.0,RATING
6278922336770262768,5214213967369017650,1414454400,Premium Economy,8.0,RATING
6278922336770262768,8133763030471458288,1413763200,Economy,1.0,RATING
1182080388123273681,-4949807427457608085,1313539200,Economy,10.0,RATING
1182080388123273681,-4065717816971769369,1313539200,Economy,10.0,RATING
1182080388123273681,-6454379152135507842,1311638400,Economy,10.0,RATING
-811412536083684679,-6683147481518268148,1397606400,Economy,1.0,RATING
-811412536083684679,2406636855552417522,1397520000,Economy,2.0,RATING
-8400165282630228187,-8339279799411261670,1370304000,Economy,5.0,RATING
6278922336770262768,2479505423355288746,1413158400,Premium Economy,8.0,RATING
6278922336770262768,4480402059881770959,1413158400,Business Class,8.0,RATING
1182080388123273681,-562920330584783282,1311465600,Economy,10.0,RATING
1182080388123273681,-1358502766569330600,1309651200,Economy,10.0,RATING
-811412536083684679,3084821504044337297,1397433600,Business Class,8.0,RATING
-811412536083684679,-2497696451834063505,1397433600,Business Class,9.0,RATING
-8400165282630228187,-8305529696228455998,1370131200,Economy,2.0,RATING
-8400165282630228187,5786763080531091655,1369785600,Economy,4.0,RATING
6278922336770262768,-3369879938600800325,1413158400,Economy,4.0,RATING
6278922336770262768,1317709179581731312,1413158400,Premium Economy,10.0,RATING
1182080388123273681,8816692118079206450,1309651200,Economy,9.0,RATING
1182080388123273681,-7002140575139118917,1309392000,Economy,10.0,RATING
-811412536083684679,-58310964452278547,1397433600,Economy,9.0,RATING
-8400165282630228187,-1112669587147257224,1369699200,Business Class,10.0,RATING
-8400165282630228187,-5062889027250916977,1369699200,Business Class,2.0,RATING
6278922336770262768,-7167144054173666793,1413158400,Premium Economy,2.0,RATING
6278922336770262768,709893893097469988,1413158400,Business Class,7.0,RATING
1182080388123273681,-1998639698045146572,1309132800,Economy,10.0,RATING
1182080388123273681,-6361342504233982980,1308960000,Economy,9.0,RATING
-811412536083684679,-64946924121534286,1397088000,Economy,1.0,RATING
-811412536083684679,-4680344972192635128,1397001600,Economy,1.0,RATING
-8400165282630228187,847125664604977934,1369526400,Economy,4.0,RATING
6278922336770262768,-3093835444722875749,1413158400,Business Class,1.0,RATING
6278922336770262768,2719819212476656452,1412726400,Economy,7.0,RATING
1182080388123273681,-1954876537101645512,1307664000,Economy,9.0,RATING
1182080388123273681,5746020644711076544,1306800000,Premium Economy,10.0,RATING
1182080388123273681,-8798356855870374753,1306800000,Economy,9.0,RATING
-811412536083684679,-7722505234688512506,1396224000,Economy,9.0,RATING
-811412536083684679,5549025980440170664,1396137600,Economy,10.0,RATING
-8400165282630228187,8758788520947882865,1369008000,Business Class,8.0,RATING
-8400165282630228187,-3885477312997946666,1368921600,Economy,8.0,RATING
6278922336770262768,-6846000360242080865,1412467200,Economy,10.0,RATING
6278922336770262768,-3303576294201373256,1412121600,Premium Economy,5.0,RATING
1182080388123273681,1148130380997424889,1305763200,Economy,10.0,RATING
1182080388123273681,6048892272028458061,1305676800,Economy,7.0,RATING
1182080388123273681,5481205244697959107,1303689600,First Class,7.0,RATING
-811412536083684679,-2300392228366021820,1395964800,Economy,10.0,RATING
-811412536083684679,3886658842490837670,1395964800,Economy,1.0,RATING
-811412536083684679,5607462093037238212,1395878400,Economy,6.0,RATING
-8400165282630228187,2491318393884356414,1368403200,Economy,7.0,RATING
-8400165282630228187,1660054610059473843,1367971200,Economy,10.0,RATING
6278922336770262768,5029446419312302512,1412121600,Premium Economy,7.0,RATING
6278922336770262768,-4505250324309090144,1412121600,Economy,2.0,RATING
1182080388123273681,8202850840484565784,1301788800,First Class,10.0,RATING
1182080388123273681,-8881482103865132234,1300060800,Economy,10.0,RATING
-811412536083684679,-3056942853094219885,1395878400,Business Class,9.0,RATING
-811412536083684679,-3277624175592112579,1395619200,Economy,10.0,RATING
-8400165282630228187,-8195885109518215739,1367625600,Economy,8.0,RATING
-8400165282630228187,6556295179788294439,1367366400,Business Class,4.0,RATING
6278922336770262768,2728716330800591062,1411344000,Economy,6.0,RATING
6278922336770262768,5423098959567697900,1411084800,Economy,2.0,RATING
1182080388123273681,4122349916055131028,1297900800,First Class,8.0,RATING
1182080388123273681,568884269779980733,1297728000,First Class,10.0,RATING
-811412536083684679,-58310964452278547,1394582400,Business Class,9.0,RATING
-811412536083684679,-4250044941212817955,1394496000,Economy,8.0,RATING
-8400165282630228187,-4971450620654015726,1366761600,Premium Economy,4.0,RATING
-8400165282630228187,8885825737438201589,1366675200,Premium Economy,8.0,RATING
6278922336770262768,2842061618759011415,1411084800,Economy,10.0,RATING
6278922336770262768,-7921309825961836491,1410912000,Economy,7.0,RATING
1182080388123273681,7680980816654268263,1296432000,First Class,10.0,RATING
1182080388123273681,-8555481665506371967,1296259200,Economy,7.0,RATING
1182080388123273681,3597547493590951659,1294963200,Economy,3.0,RATING
-811412536083684679,5549025980440170664,1394496000,Economy,10.0,RATING
-811412536083684679,5199725126800450887,1393977600,Economy,3.0,RATING
-8400165282630228187,8885825737438201589,1366675200,Business Class,9.0,RATING
6278922336770262768,7636846977935068190,1410652800,Economy,2.0,RATING
6278922336770262768,1925694404428920883,1410652800,Premium Economy,9.0,RATING
1182080388123273681,6056743679879861211,1294531200,Economy,8.0,RATING
1182080388123273681,-106631587109911292,1291075200,Economy,10.0,RATING
1182080388123273681,1850275028487591721,1288742400,First Class,8.0,RATING
-811412536083684679,5912602781162232942,1393891200,Economy,5.0,RATING
-811412536083684679,1943484233423793659,1393804800,Economy,9.0,RATING
-8400165282630228187,-5028603002352449254,1366243200,Economy,3.0,RATING
6278922336770262768,-3852656132518782197,1410652800,Premium Economy,4.0,RATING
6278922336770262768,3985992520074363263,1410652800,Economy,6.0,RATING
1182080388123273681,7729486638036521290,1288742400,Economy,10.0,RATING
1182080388123273681,-4202288068814048397,1288137600,Economy,9.0,RATING
1182080388123273681,-2715134154864963812,1285804800,Economy,10.0,RATING
-811412536083684679,-3947024918596610286,1393804800,Business Class,9.0,RATING
-811412536083684679,6897089801880575599,1393545600,Economy,8.0,RATING
-8400165282630228187,-7025540251172088537,1366070400,Economy,2.0,RATING
-8400165282630228187,-3672348209194922907,1365897600,Economy,7.0,RATING
6278922336770262768,7551262599009536975,1410307200,Economy,1.0,RATING
6278922336770262768,8708682115409816696,1409961600,Economy,2.0,RATING
1182080388123273681,5746020644711076544,1285545600,Premium Economy,9.0,RATING
1182080388123273681,4877340835183723398,1284681600,First Class,9.0,RATING
-811412536083684679,-2545399588125849109,1393545600,Economy,10.0,RATING
-811412536083684679,4765500247627851327,1393459200,Premium Economy,8.0,RATING
6278922336770262768,2840561931723441239,1409961600,Premium Economy,2.0,RATING
6278922336770262768,4663515243887919186,1409961600,Premium Economy,1.0,RATING
1182080388123273681,3033642150717484886,1281571200,First Class,10.0,RATING
1182080388123273681,2070509311478048601,1281571200,Economy,8.0,RATING
1182080388123273681,4621242651093779440,1281398400,Economy,7.0,RATING
-811412536083684679,-1667105185178820148,1393286400,Economy,6.0,RATING
-811412536083684679,2063279209570545845,1392940800,Economy,5.0,RATING
-8400165282630228187,-554848732890292578,1364169600,Economy,7.0,RATING
-8400165282630228187,4028702356353446384,1363824000,Business Class,1.0,RATING
6278922336770262768,-9152996437769255199,1409529600,Economy,1.0,RATING
6278922336770262768,-304056508664010904,1409529600,Economy,8.0,RATING
1182080388123273681,7383827192541562530,1279670400,Economy,10.0,RATING
1182080388123273681,8810593207918782414,1279497600,Economy,10.0,RATING
-811412536083684679,-3043299655132280391,1392854400,Business Class,7.0,RATING
-811412536083684679,2047964354336496200,1392854400,Economy,10.0,RATING
-8400165282630228187,1430076835073245758,1363132800,Business Class,2.0,RATING
-8400165282630228187,1924154718555498917,1363046400,Economy,6.0,RATING
6278922336770262768,-4292537918283193143,1409529600,Economy,2.0,RATING
6278922336770262768,5131241090221752103,1409529600,Premium Economy,10.0,RATING
1182080388123273681,-7653186826833904312,1279324800,Economy,10.0,RATING
1182080388123273681,-5651527769439100731,1276992000,Economy,10.0,RATING
1182080388123273681,6882147707810789385,1275782400,Economy,10.0,RATING
-811412536083684679,5549025980440170664,1392336000,Economy,10.0,RATING
-811412536083684679,-58310964452278547,1391990400,Business Class,9.0,RATING
-8400165282630228187,2361419989651494897,1363046400,Economy,7.0,RATING
-8400165282630228187,-9168572370062017505,1362441600,Business Class,9.0,RATING
6278922336770262768,5131241090221752103,1409529600,Premium Economy,9.0,RATING
6278922336770262768,8399819196816483090,1409184000,Economy,3.0,RATING
1182080388123273681,-3277066038062036821,1271635200,First Class,9.0,RATING
-811412536083684679,396767889612825440,1391990400,Economy,1.0,RATING
-811412536083684679,-6235831451480719617,1391558400,Business Class,10.0,RATING
-8400165282630228187,3817449343229606787,1361836800,Economy,8.0,RATING
-8400165282630228187,1660054610059473843,1361491200,Economy,8.0,RATING
6278922336770262768,-6561879970388356419,1409184000,Economy,2.0,RATING
6278922336770262768,-3628953672831107272,1409184000,Economy,10.0,RATING
1182080388123273681,-776338121744859639,1269993600,First Class,9.0,RATING
1182080388123273681,5746020644711076544,1268265600,Premium Economy,10.0,RATING
1182080388123273681,5746020644711076544,1267660800,First Class,10.0,RATING
-811412536083684679,2177745184715565461,1391558400,Economy,2.0,RATING
-811412536083684679,-6281830121525512651,1391472000,Economy,8.0,RATING
-811412536083684679,-555813621032681873,1391040000,Economy,10.0,RATING
-8400165282630228187,-3236813418747767313,1361232000,Economy,9.0,RATING
6278922336770262768,2474451604233585687,1409184000,Business Class,9.0,RATING
6278922336770262768,-9168936770351807939,1409184000,Economy,1.0,RATING
6278922336770262768,-3755500401579270314,1408492800,Economy,6.0,RATING
1182080388123273681,-1823571021252907870,1265846400,Economy,10.0,RATING
1182080388123273681,-992326756881253722,1265587200,First Class,10.0,RATING
1182080388123273681,5112192585643862362,1264723200,Economy,10.0,RATING
-811412536083684679,-1842733339493046565,1390867200,Economy,3.0,RATING
-811412536083684679,-4303229600560475699,1390435200,Economy,7.0,RATING
-8400165282630228187,-2217995538414950928,1360108800,Economy,9.0,RATING
-8400165282630228187,2726046333117388719,1359936000,Business Class,8.0,RATING
-8400165282630228187,3077353959856224533,1359590400,Economy,8.0,RATING
6278922336770262768,4155988008486003953,1408492800,Economy,7.0,RATING
6278922336770262768,-8920031732799732373,1408320000,Business Class,10.0,RATING
1182080388123273681,772136561718541438,1264291200,Economy,9.0,RATING
1182080388123273681,-1429900822401750897,1264204800,Economy,9.0,RATING
-811412536083684679,-5945244410052662755,1390348800,Economy,1.0,RATING
-8400165282630228187,-8674249295545749436,1359590400,Business Class,2.0,RATING
-8400165282630228187,2193198291569964907,1359331200,Economy,6.0,RATING
6278922336770262768,7265282531816553859,1408060800,Economy,10.0,RATING
6278922336770262768,1571050869306110009,1408060800,Premium Economy,2.0,RATING
1182080388123273681,4150754991362417504,1263859200,Economy,9.0,RATING
1182080388123273681,-2626404277145647974,1260662400,First Class,9.0,RATING
1182080388123273681,-25552070527257059,1259884800,Economy,1.0,RATING
-811412536083684679,3815373177605893922,1389571200,Economy,3.0,RATING
-811412536083684679,5549025980440170664,1389312000,Business Class,10.0,RATING
-8400165282630228187,8148301709624970396,1359072000,Premium Economy,9.0,RATING
-8400165282630228187,-4183930669794632404,1358899200,Economy,2.0,RATING
6278922336770262768,912461697336669943,1408060800,Business Class,6.0,RATING
6278922336770262768,-47811120982772852,1408060800,Premium Economy,8.0,RATING
1182080388123273681,-9106653714034369913,1259884800,Economy,9.0,RATING
1182080388123273681,-106631587109911292,1259539200,Economy,2.0,RATING
1182080388123273681,6483030986759163937,1258934400,First Class,2.0,RATING
-811412536083684679,5008867407711314909,1389312000,Business Class,10.0,RATING
-8400165282630228187,8885825737438201589,1358380800,Business Class,9.0,RATING
6278922336770262768,6780576531763893593,1407715200,Premium Economy,10.0,RATING
6278922336770262768,-1690650292869183596,1407369600,Economy,10.0,RATING
1182080388123273681,4030530446560254959,1258761600,First Class,10.0,RATING
-811412536083684679,3593013089594300266,1389312000,Business Class,10.0,RATING
-811412536083684679,3230514045271278663,1388966400,Economy,8.0,RATING
-8400165282630228187,-6073268559138218711,1358208000,Economy,2.0,RATING
-8400165282630228187,-6048492849775184969,1357862400,Economy,7.0,RATING
6278922336770262768,-6955914281158813803,1407024000,Economy,10.0,RATING
6278922336770262768,-3190447337288579508,1407024000,Economy,6.0,RATING
1182080388123273681,9190871217553757329,1256256000,First Class,9.0,RATING
1182080388123273681,8423948030396956537,1255824000,Economy,6.0,RATING
1182080388123273681,3762013969653670450,1255824000,Economy,9.0,RATING
-811412536083684679,2460690261751563238,1388620800,Economy,9.0,RATING
-811412536083684679,2450326545291233116,1388620800,Economy,10.0,RATING
-8400165282630228187,-1752440350222579454,1357776000,Premium Economy,8.0,RATING
-8400165282630228187,4518033505609021716,1357776000,Economy,8.0,RATING
6278922336770262768,5617767517680024830,1407024000,Economy,1.0,RATING
6278922336770262768,1260807673505353668,1406764800,Economy,1.0,RATING
-811412536083684679,-3504073182003832103,1387584000,Economy,10.0,RATING
-811412536083684679,680530202100174108,1387584000,Economy,1.0,RATING
6278922336770262768,-6031498773491580226,1406764800,Premium Economy,2.0,RATING
6278922336770262768,2515152605914769530,1406764800,Economy,9.0,RATING
-811412536083684679,-106197717873586611,1387497600,Economy,10.0,RATING
-811412536083684679,5549025980440170664,1387238400,Business Class,10.0,RATING
-8400165282630228187,-1223527062236699783,1357516800,Economy,9.0,RATING
6278922336770262768,-3211689871135998246,1406764800,Business Class,3.0,RATING
6278922336770262768,-8662126734199644237,1406592000,Economy,9.0,RATING
-811412536083684679,-1626730542248449441,1387152000,Economy,2.0,RATING
-8400165282630228187,5456546139221199774,1357084800,Premium Economy,8.0,RATING
6278922336770262768,-8662126734199644237,1406419200,Economy,6.0,RATING
6278922336770262768,-9089980583484565152,1406419200,Economy,3.0,RATING
-811412536083684679,-2452514050072567719,1386892800,Economy,2.0,RATING
-811412536083684679,2096177407280912359,1386547200,Economy,1.0,RATING
6278922336770262768,-3622192536180216841,1406419200,Business Class,10.0,RATING
6278922336770262768,-5122737114840522994,1405555200,Economy,9.0,RATING
-811412536083684679,-993351676142524488,1386547200,Economy,8.0,RATING
-811412536083684679,5549025980440170664,1386374400,Economy,10.0,RATING
-8400165282630228187,4129799652398689985,1355875200,Business Class,8.0,RATING
6278922336770262768,1252124094552926834,1405555200,Economy,5.0,RATING
6278922336770262768,7580573253983978088,1405555200,Economy,9.0,RATING
-811412536083684679,-7246227099355466298,1386201600,Economy,4.0,RATING
-811412536083684679,-8115924633756772654,1386115200,Business Class,10.0,RATING
-8400165282630228187,-6068715304309829595,1355443200,Business Class,5.0,RATING
6278922336770262768,-2224073445309085600,1405555200,Economy,4.0,RATING
6278922336770262768,-4888471184602207393,1405555200,Premium Economy,1.0,RATING
-811412536083684679,2708727024925882247,1386115200,Economy,1.0,RATING
-8400165282630228187,-3709598227525953061,1355443200,Economy,8.0,RATING
-8400165282630228187,8166929340499228844,1355356800,Economy,3.0,RATING
6278922336770262768,7187894204242699688,1405209600,Economy,7.0,RATING
-811412536083684679,-2012860691533960396,1386115200,Premium Economy,7.0,RATING
-811412536083684679,-6783637006532429653,1385942400,Economy,10.0,RATING
-8400165282630228187,-7720865118460687791,1355270400,Economy,1.0,RATING
-8400165282630228187,-4837066697123722262,1354492800,Economy,1.0,RATING
6278922336770262768,-599530160872839814,1404604800,Economy,1.0,RATING
6278922336770262768,-3046469331887382654,1404604800,Economy,2.0,RATING
6278922336770262768,-8290027234932830540,1404345600,Premium Economy,9.0,RATING
-811412536083684679,3618203864407908074,1385683200,Economy,7.0,RATING
-811412536083684679,5153072318164668292,1385510400,Economy,5.0,RATING
-8400165282630228187,-2422942198081707883,1354492800,Economy,7.0,RATING
-8400165282630228187,-4837066697123722262,1354492800,Economy,8.0,RATING
6278922336770262768,-6982778679445580118,1404172800,Economy,10.0,RATING
6278922336770262768,-5457734500140536198,1404172800,Economy,10.0,RATING
-811412536083684679,1370414026558756795,1385510400,Economy,8.0,RATING
-811412536083684679,5619623786389755520,1385337600,Economy,8.0,RATING
-3391593213960510701,-2255116390055356832,1433980800,Economy,10.0,RATING
-8400165282630228187,-2422942198081707883,1354406400,Economy,3.0,RATING
-8400165282630228187,-5827141825013646295,1353974400,Economy,4.0,RATING
6278922336770262768,5252210483162764982,1404172800,Economy,4.0,RATING
6278922336770262768,6314950431068494343,1404172800,Economy,10.0,RATING
-811412536083684679,2618043035171977465,1384732800,Economy,8.0,RATING
-811412536083684679,-585768389091975774,1384387200,Economy,1.0,RATING
-3391593213960510701,3787496285017261163,1285459200,Economy,8.0,RATING
-3391593213960510701,3787496285017261163,1271030400,Economy,6.0,RATING
-3391593213960510701,-6048492849775184969,1265760000,Economy,8.0,RATING
-8400165282630228187,-2756633084040741998,1353974400,Economy,8.0,RATING
-8400165282630228187,1309021186580770372,1353542400,Economy,2.0,RATING
6278922336770262768,5948402772743166287,1403481600,Economy,5.0,RATING
6278922336770262768,-8916082608858035896,1403049600,Business Class,10.0,RATING
-811412536083684679,5549025980440170664,1384214400,Economy,10.0,RATING
-811412536083684679,4129214148755109456,1384041600,Economy,2.0,RATING
-3391593213960510701,4515956192475910416,1257379200,Business Class,7.0,RATING
-3391593213960510701,-6048492849775184969,1256083200,Business Class,3.0,RATING
-8400165282630228187,-1753840648569453080,1353283200,Economy,6.0,RATING
-8400165282630228187,2842105117639687270,1352851200,Economy,5.0,RATING
6278922336770262768,-1454655591433228259,1403049600,Economy,4.0,RATING
6278922336770262768,3907885226135794161,1402617600,Economy,8.0,RATING
-811412536083684679,5303444790105267087,1383264000,Business Class,2.0,RATING
